scenario,agent_id,hour,vulnerability_score,age_bucket,cell_x,cell_y,raw_heat,effective_exposure,in_shelter,shelter_building_id
proactive,124,13,0.562529225395729,child,17,7,1.4385,1.4385,0,
proactive,125,13,0.8475195178808403,elderly,4,2,2.0,2.0,0,
proactive,126,13,0.5540215869676903,child,14,5,1.5724,1.5724,0,
proactive,127,13,0.766520446349269,elderly,18,3,1.5978,1.5978,0,
proactive,128,13,0.7416409671545062,elderly,16,8,1.5441,1.5441,0,
proactive,129,13,0.1865474786824886,adult,1,8,1.3945,1.3945,0,
proactive,130,13,0.5991072876975088,child,18,1,2.0,2.0,0,
proactive,131,13,0.6713434192845964,child,16,4,1.6749,1.6749,0,
proactive,132,13,0.26809246029419453,adult,5,2,1.9156,1.9156,0,
proactive,133,13,0.22890676933880374,adult,13,8,1.5282,1.5282,0,
proactive,134,13,0.21223556584054845,adult,0,4,1.657,1.657,0,
proactive,135,13,0.4871906993496808,child,10,7,1.4642,1.4642,0,
proactive,136,13,0.5813838397364346,child,3,5,1.6903,1.6903,0,
proactive,137,13,0.1834367475007917,adult,7,5,1.8074,1.8074,0,
proactive,138,13,0.30240291417804127,adult,15,6,1.6023,1.6023,0,
proactive,139,13,0.28188702499195395,adult,18,2,1.9139,1.9139,0,
proactive,140,13,0.3042444979413341,adult,6,9,1.4751,1.4751,0,
proactive,141,13,0.2410183959966361,adult,19,6,1.7064,1.7064,0,
proactive,142,13,0.25779477773074466,adult,16,4,1.6749,1.6749,0,
proactive,143,13,0.2024052019176551,adult,13,7,1.4237,1.4237,0,
proactive,144,13,0.8349906142726966,elderly,19,2,1.9609,1.9609,0,
proactive,145,13,0.23016660216907392,adult,14,1,2.0,2.0,0,
proactive,146,13,0.22633729077264053,adult,1,1,1.9196,1.9196,0,
proactive,147,13,0.18671782350320223,adult,15,0,1.9776,1.9776,0,
proactive,148,13,0.3265717377596302,adult,16,1,1.945,1.945,0,
proactive,149,13,0.5931363866533521,child,12,6,1.6797,1.6797,0,
proactive,150,13,0.33786967348278196,adult,10,2,1.9874,1.9874,0,
proactive,151,13,0.24434311120662164,adult,17,0,2.0,2.0,0,
proactive,152,13,0.3131721899623074,adult,13,6,1.5934,1.5934,0,
proactive,153,13,0.30482733918353766,adult,15,9,1.3878,1.3878,0,
proactive,154,13,0.5207407229993698,child,19,4,1.5705,1.5705,0,
proactive,155,13,0.2698840835350667,adult,7,4,1.6905,1.6905,0,
proactive,156,13,0.21854549526592404,adult,10,8,1.4251,1.4251,0,
proactive,157,13,0.7800885741958227,elderly,3,3,1.6808,1.6808,0,
proactive,158,13,0.22376698635368497,adult,8,9,1.453,1.453,0,
proactive,159,13,0.2490942753506871,adult,12,1,1.8863,1.8863,0,
proactive,160,13,0.23909707064169694,adult,16,3,1.6172,1.6172,0,
proactive,161,13,0.26816184340335836,adult,12,3,1.8601,1.8601,0,
proactive,162,13,0.5590101392326462,child,10,2,1.9874,1.9874,0,
proactive,163,13,0.2586620552478868,adult,15,4,1.5423,1.5423,0,
proactive,164,13,0.21874748549033007,adult,14,5,1.5724,1.5724,0,
proactive,165,13,0.26806801780654776,adult,1,5,1.5875,1.5875,0,
proactive,166,13,0.31453748099041595,adult,9,4,1.828,1.828,0,
proactive,167,13,0.5571003562232809,child,18,3,1.5978,1.5978,0,
proactive,168,13,0.28556981755657285,adult,9,6,1.7098,1.7098,0,
proactive,169,13,0.20289864310003097,adult,11,6,1.6803,1.6803,0,
proactive,170,13,0.2591235835153987,adult,9,8,1.3918,1.3918,0,
proactive,171,13,0.5403518780488572,child,0,1,1.982,1.982,0,
proactive,172,13,0.19710832762003697,adult,18,6,1.7047,1.7047,0,
proactive,173,13,0.7370654202189683,elderly,5,8,1.4753,1.4753,0,
proactive,174,13,0.5944522686442528,child,19,3,1.6361,1.6361,0,
proactive,175,13,0.27508362578769247,adult,0,1,1.982,1.982,0,
proactive,176,13,0.19711151507617047,adult,10,2,1.9874,1.9874,0,
proactive,177,13,0.2626617426734974,adult,5,5,1.6753,1.6753,0,
proactive,178,13,0.2950995521960962,adult,3,4,1.6063,1.6063,0,
proactive,179,13,0.3774069229558558,adult,17,4,1.7508,1.7508,0,
proactive,180,13,0.7054964868146433,elderly,16,9,1.4163,1.4163,0,
proactive,181,13,0.5168708354178837,child,16,0,1.8945,1.8945,0,
proactive,182,13,0.22452710037794926,adult,13,5,1.6329,1.6329,0,
proactive,183,13,0.24281444929542967,adult,18,5,1.6852,1.6852,0,
proactive,184,13,0.20656651882118987,adult,19,5,1.6143,1.6143,0,
proactive,185,13,0.895735664587469,elderly,12,0,1.9839,1.9839,0,
proactive,186,13,0.26608149821206883,adult,12,0,1.9839,1.9839,0,
proactive,187,13,0.22885027121419005,adult,2,2,1.9698,1.9698,0,
proactive,188,13,0.25818280463696514,adult,9,3,1.9335,1.9335,0,
proactive,189,13,0.25124888164635667,adult,3,9,1.4663,1.4663,0,
proactive,190,13,0.7388637748744878,elderly,4,8,1.5237,1.5237,0,
proactive,191,13,0.24355609940976028,adult,5,5,1.6753,1.6753,0,
proactive,192,13,0.2622858672661557,adult,1,6,1.6558,1.6558,0,
proactive,193,13,0.3114225338599181,adult,1,7,1.442,1.442,0,
proactive,194,13,0.7432938913438611,child,7,4,1.6905,1.6905,0,
proactive,195,13,0.26317722516719005,adult,7,7,1.4861,1.4861,0,
proactive,196,13,0.2246770526955429,adult,10,7,1.4642,1.4642,0,
proactive,197,13,0.5584044178321356,child,10,9,1.4076,1.4076,0,
proactive,198,13,0.2514953170246483,adult,9,4,1.828,1.828,0,
proactive,199,13,0.2899733601941726,adult,16,4,1.6749,1.6749,0,
proactive,200,13,0.25622285847923476,adult,8,5,1.85,1.85,0,
proactive,201,13,0.4521031631709903,adult,17,0,2.0,2.0,0,
proactive,202,13,0.1634121024151908,adult,19,7,1.4266,1.4266,0,
proactive,203,13,0.5626995559129596,child,14,1,2.0,2.0,0,
proactive,204,13,0.327120941806494,adult,15,9,1.3878,1.3878,0,
proactive,205,13,0.7857123878054436,elderly,4,7,1.5213,1.5213,0,
proactive,206,13,0.5939394270629585,child,4,6,1.5804,1.5804,0,
proactive,207,13,0.28709923820747085,adult,13,5,1.6329,1.6329,0,
proactive,208,13,0.39542716557746904,adult,19,3,1.6361,1.6361,0,
proactive,209,13,0.27359697560694635,adult,1,3,1.6555,1.6555,0,
proactive,210,13,0.9020130166851742,elderly,0,5,1.69,1.69,0,
proactive,211,13,0.2713101047676122,adult,7,6,1.6889,1.6889,0,
proactive,212,13,0.24736743242291168,adult,8,6,1.579,1.579,0,
proactive,213,13,0.6794396779816514,elderly,16,2,1.9558,1.9558,0,
proactive,214,13,0.30091251551864373,adult,0,0,1.9805,1.9805,0,
proactive,215,13,0.21670540748307351,adult,17,0,2.0,2.0,0,
proactive,216,13,0.3687606793764565,adult,3,5,1.6903,1.6903,0,
proactive,217,13,0.2538767051714499,adult,3,3,1.6808,1.6808,0,
proactive,218,13,0.2824197149857894,adult,0,6,1.6178,1.6178,0,
proactive,219,13,0.5636693672210529,child,7,3,1.6352,1.6352,0,
proactive,220,13,0.6948217456126036,child,11,7,1.39,1.39,0,
proactive,221,13,0.8780226911713226,elderly,13,5,1.6329,1.6329,0,
proactive,222,13,0.30180138271631185,adult,5,9,1.4873,1.4873,0,
proactive,223,13,0.19113770908623962,adult,2,0,1.9517,1.9517,0,
proactive,224,13,0.22956484340680797,adult,14,8,1.439,1.439,0,
proactive,225,13,0.2188924625952585,adult,9,9,1.469,1.469,0,
proactive,226,13,0.688413136429157,elderly,17,4,1.7508,1.7508,0,
proactive,227,13,0.7561906848382751,elderly,6,9,1.4751,1.4751,0,
proactive,228,13,0.566836488720734,child,13,1,1.8988,1.8988,0,
proactive,229,13,0.5049212893202911,child,2,2,1.9698,1.9698,0,
proactive,230,13,0.2379441270070261,adult,6,5,1.6946,1.6946,0,
proactive,231,13,0.21828841423349848,adult,2,5,1.6716,1.6716,0,
proactive,232,13,0.1839452306394218,adult,14,2,1.9731,1.9731,0,
proactive,233,13,0.29492040259128455,adult,7,2,1.9774,1.9774,0,
proactive,234,13,0.29013491932937124,adult,2,5,1.6716,1.6716,0,
proactive,235,13,0.34669130855252334,adult,12,8,1.5309,1.5309,0,
proactive,236,13,0.28232450555661204,adult,9,0,2.0,2.0,0,
proactive,237,13,0.5757509116895175,child,0,2,1.8887,1.8887,0,
proactive,238,13,0.5403723756597331,child,11,2,2.0,2.0,0,
proactive,239,13,0.5952182201485263,child,11,7,1.39,1.39,0,
proactive,0,14,0.5380812195557422,child,6,2,2.0,0.0,1,SH_COREDO
proactive,1,14,0.5438885528571922,child,17,6,1.4956,0.0,1,SH_BRIDGE_PLAZA
proactive,2,14,0.7202561588196462,elderly,6,2,1.7265,0.0,1,SH_COREDO
proactive,3,14,0.216473321571373,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,4,14,0.179291256914281,adult,6,2,2.0,0.0,1,SH_COREDO
proactive,5,14,0.7742080791371789,elderly,6,2,2.0,0.0,1,SH_COREDO
proactive,6,14,0.6860132284779408,elderly,6,2,2.0,0.0,1,SH_COREDO
proactive,7,14,0.24933523196076668,adult,13,3,1.7994,0.0,1,SH_SUBWAY_EXIT
proactive,8,14,0.6343234811450121,child,6,2,1.9796,0.0,1,SH_COREDO
proactive,9,14,0.2937927377360272,adult,6,2,1.8171,0.0,1,SH_COREDO
proactive,10,14,0.29067965400666446,adult,13,3,1.7808,0.0,1,SH_SUBWAY_EXIT
proactive,11,14,0.29337902378575376,adult,10,7,1.7663,0.0,1,SH_BANK_HALL
proactive,12,14,0.2580821854764632,adult,2,7,1.6141,0.0,1,SH_MITSUKOSHI
proactive,13,14,0.23208808428151181,adult,17,6,1.7178,0.0,1,SH_BRIDGE_PLAZA
proactive,14,14,0.22746461649058938,adult,17,6,1.5974,0.0,1,SH_BRIDGE_PLAZA
proactive,15,14,0.4919996898463789,child,17,6,1.7756,0.0,1,SH_BRIDGE_PLAZA
proactive,16,14,0.7297879386484595,child,2,7,1.7692,0.0,1,SH_MITSUKOSHI
proactive,17,14,0.6910243835711712,elderly,13,3,2.0,0.0,1,SH_SUBWAY_EXIT
proactive,18,14,0.27290224990437284,adult,17,6,1.5273,0.0,1,SH_BRIDGE_PLAZA
proactive,19,14,0.5918994514851882,child,10,7,2.0,0.0,1,SH_BANK_HALL
proactive,20,14,0.20000931813748296,adult,13,3,1.766,0.0,1,SH_SUBWAY_EXIT
proactive,21,14,0.2566225962051309,adult,13,3,2.0,0.0,1,SH_SUBWAY_EXIT
proactive,22,14,0.2636593411524598,adult,2,7,1.5877,0.0,1,SH_MITSUKOSHI
proactive,23,14,0.6949427075347202,child,10,7,1.4819,0.0,1,SH_BANK_HALL
proactive,24,14,0.36652485810151314,adult,6,2,1.748,0.0,1,SH_COREDO
proactive,25,14,0.2443193234562278,adult,6,2,2.0,0.0,1,SH_COREDO
proactive,26,14,0.3010033863387559,adult,2,7,1.5435,0.0,1,SH_MITSUKOSHI
proactive,27,14,0.264862699158784,adult,6,2,2.0,0.0,1,SH_COREDO
proactive,28,14,0.25879019854094,adult,2,7,1.6242,0.0,1,SH_MITSUKOSHI
proactive,29,14,0.31974955111962444,adult,2,7,1.6214,0.0,1,SH_MITSUKOSHI
proactive,30,14,0.1555928571749553,adult,10,7,1.4819,0.0,1,SH_BANK_HALL
proactive,31,14,0.548458082951535,child,17,6,1.7569,0.0,1,SH_BRIDGE_PLAZA
proactive,32,14,0.2544761312097897,adult,2,7,1.7903,0.0,1,SH_MITSUKOSHI
proactive,33,14,0.3227939887511161,adult,17,6,1.5983,0.0,1,SH_BRIDGE_PLAZA
proactive,34,14,0.6558716694259125,child,17,6,1.5983,0.0,1,SH_BRIDGE_PLAZA
proactive,35,14,0.5492700374659585,child,10,7,1.4506,0.0,1,SH_BANK_HALL
proactive,36,14,0.28742961388729216,adult,6,2,2.0,0.0,1,SH_COREDO
proactive,37,14,0.862770385621313,elderly,6,2,1.7767,0.0,1,SH_COREDO
proactive,38,14,0.23693857704201632,adult,6,2,1.7472,0.0,1,SH_COREDO
proactive,39,14,0.2454791545887237,adult,10,7,1.633,0.0,1,SH_BANK_HALL
proactive,40,14,0.583334998890488,child,6,2,1.8106,0.0,1,SH_COREDO
proactive,41,14,0.2636638551640602,adult,6,2,1.7933,0.0,1,SH_COREDO
proactive,42,14,0.9350941601422765,elderly,10,7,1.6089,0.0,1,SH_BANK_HALL
proactive,43,14,0.21562936030731708,adult,17,6,1.6808,0.0,1,SH_BRIDGE_PLAZA
proactive,44,14,0.5397436170004551,child,13,3,2.0,0.0,1,SH_SUBWAY_EXIT
proactive,45,14,0.18354442553252845,adult,13,3,2.0,0.0,1,SH_SUBWAY_EXIT
proactive,46,14,0.27255587776068274,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,47,14,0.30152879677991906,adult,10,7,2.0,0.0,1,SH_BANK_HALL
proactive,48,14,0.2424720207354753,adult,10,7,1.5224,0.0,1,SH_BANK_HALL
proactive,49,14,0.7645513584523809,elderly,17,6,1.696,0.0,1,SH_BRIDGE_PLAZA
proactive,50,14,0.41514306586559097,adult,10,7,1.5838,0.0,1,SH_BANK_HALL
proactive,51,14,0.2061884568547753,adult,10,7,2.0,0.0,1,SH_BANK_HALL
proactive,52,14,0.31853752554381776,adult,10,7,1.5501,0.0,1,SH_BANK_HALL
proactive,53,14,0.2638404878487771,adult,17,6,1.6351,0.0,1,SH_BRIDGE_PLAZA
proactive,54,14,0.21400695401395703,adult,10,7,1.7771,0.0,1,SH_BANK_HALL
proactive,55,14,0.3026292881022382,adult,10,7,2.0,0.0,1,SH_BANK_HALL
proactive,56,14,0.7372548908762495,elderly,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,57,14,0.2208870448850433,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,58,14,0.3144823244892736,adult,17,6,1.7384,0.0,1,SH_BRIDGE_PLAZA
proactive,59,14,0.22063955497119142,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,60,14,0.5166058535491507,child,17,6,1.7178,0.0,1,SH_BRIDGE_PLAZA
proactive,61,14,0.23464792877787313,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,62,14,0.7780271499327811,elderly,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,63,14,0.7701272985546185,elderly,17,6,1.8078,0.0,1,SH_BRIDGE_PLAZA
proactive,64,14,0.260395348860413,adult,15,4,1.7808,1.7808,0,
proactive,65,14,0.18124989624959473,adult,17,9,1.5619,1.5619,0,
proactive,66,14,0.7479987221088478,elderly,8,9,1.4952,1.4952,0,
proactive,67,14,0.2747694705910339,adult,0,5,1.7472,1.7472,0,
proactive,68,14,0.2623728676439467,adult,16,1,2.0,2.0,0,
proactive,69,14,0.3475954363017591,adult,12,4,2.0,2.0,0,
proactive,70,14,0.18683697056304266,adult,7,9,1.6157,1.6157,0,
proactive,71,14,0.2252873014963322,adult,8,3,2.0,2.0,0,
proactive,72,14,0.3073174185068305,adult,3,6,1.8367,1.8367,0,
proactive,73,14,0.28651314785661347,adult,19,3,1.7739,1.7739,0,
proactive,74,14,0.7497164804572996,elderly,0,7,1.6214,1.6214,0,
proactive,75,14,0.8576126643135189,elderly,13,2,2.0,2.0,0,
proactive,76,14,0.24339714453787592,adult,3,5,1.7692,1.7692,0,
proactive,77,14,0.5658695094941405,child,6,3,1.8068,1.8068,0,
proactive,78,14,0.2557292455827229,adult,19,2,2.0,2.0,0,
proactive,79,14,0.31274852127145286,adult,4,5,1.7903,1.7903,0,
proactive,80,14,0.24192319037630758,adult,0,0,2.0,2.0,0,
proactive,81,14,0.7495257436955758,elderly,19,6,1.7558,1.7558,0,
proactive,82,14,0.2094635281564155,adult,16,1,2.0,2.0,0,
proactive,83,14,0.2368250785688548,adult,12,1,2.0,2.0,0,
proactive,84,14,0.7597628712547879,elderly,3,7,1.5485,1.5485,0,
proactive,85,14,0.2134449412553841,adult,11,7,1.5471,1.5471,0,
proactive,86,14,0.26029034175119803,adult,7,3,1.7933,1.7933,0,
proactive,87,14,0.8739793646798583,elderly,9,9,1.6579,1.6579,0,
proactive,88,14,0.23068402377938965,adult,19,8,1.5273,1.5273,0,
proactive,89,14,0.21593278881496686,adult,14,3,1.8393,1.8393,0,
proactive,90,14,0.7286621276353521,elderly,13,9,1.5456,1.5456,0,
proactive,91,14,0.2651344904420061,adult,18,2,1.9999,1.9999,0,
proactive,92,14,0.20377115206369537,adult,17,4,1.7214,1.7214,0,
proactive,93,14,0.20132533923371512,adult,2,6,1.6978,1.6978,0,
proactive,94,14,0.7049720665964455,elderly,0,9,1.5224,1.5224,0,
proactive,95,14,0.25100462370739207,adult,15,1,2.0,2.0,0,
proactive,96,14,0.4955828490431283,child,4,7,1.5596,1.5596,0,
proactive,97,14,0.27283994893939245,adult,17,0,2.0,2.0,0,
proactive,98,14,0.21712454129440448,adult,16,7,1.6351,1.6351,0,
proactive,99,14,0.7185461557640977,elderly,6,7,1.641,1.641,0,
proactive,100,14,0.4754623971272218,child,12,2,2.0,2.0,0,
proactive,101,14,0.814329171491318,elderly,7,3,1.7933,1.7933,0,
proactive,102,14,0.9382392363354756,elderly,1,9,1.5777,1.5777,0,
proactive,103,14,0.30010692589416543,adult,0,2,2.0,2.0,0,
proactive,104,14,0.8126300272600911,elderly,4,4,1.8499,1.8499,0,
proactive,105,14,0.23441354547710377,adult,17,7,1.5091,1.5091,0,
proactive,106,14,0.5066140359967927,child,4,3,1.8171,1.8171,0,
proactive,107,14,0.5631658536919568,child,3,2,2.0,2.0,0,
proactive,108,14,0.23073770055214435,adult,7,2,2.0,2.0,0,
proactive,109,14,0.29657377246189087,adult,12,5,2.0,2.0,0,
proactive,110,14,0.27279255604127917,adult,2,6,1.6978,1.6978,0,
proactive,111,14,0.5291861555650081,child,15,6,1.7756,1.7756,0,
proactive,112,14,0.8908951292054481,elderly,7,4,1.8106,1.8106,0,
proactive,113,14,0.5158957569432061,child,7,8,1.5501,1.5501,0,
proactive,114,14,0.8593264155201461,elderly,15,7,1.5062,1.5062,0,
proactive,115,14,0.32052011433136096,adult,13,5,1.7786,1.7786,0,
proactive,116,14,0.5844185905950111,child,3,8,1.633,1.633,0,
proactive,117,14,0.24225311600942953,adult,10,6,1.7663,1.7663,0,
proactive,118,14,0.2089072670144541,adult,12,1,2.0,2.0,0,
proactive,119,14,0.9022295288833049,elderly,5,6,1.7384,1.7384,0,
proactive,120,14,0.5289935218684951,child,17,3,1.7178,1.7178,0,
proactive,121,14,0.42582414868915897,adult,6,2,2.0,2.0,0,
proactive,122,14,0.321155028793213,adult,0,9,1.5224,1.5224,0,
proactive,123,14,0.6995000220419753,child,19,9,1.4956,1.4956,0,
proactive,124,14,0.562529225395729,child,17,7,1.5091,1.5091,0,
proactive,125,14,0.8475195178808403,elderly,4,2,2.0,2.0,0,
proactive,126,14,0.5540215869676903,child,14,5,1.766,1.766,0,
proactive,127,14,0.766520446349269,elderly,18,3,1.7936,1.7936,0,
proactive,128,14,0.7416409671545062,elderly,16,8,1.5149,1.5149,0,
proactive,129,14,0.1865474786824886,adult,1,8,1.5319,1.5319,0,
proactive,130,14,0.5991072876975088,child,18,1,1.9655,1.9655,0,
proactive,131,14,0.6713434192845964,child,16,4,1.7871,1.7871,0,
proactive,132,14,0.26809246029419453,adult,5,2,2.0,2.0,0,
proactive,133,14,0.22890676933880374,adult,13,8,1.5382,1.5382,0,
proactive,134,14,0.21223556584054845,adult,0,4,1.8315,1.8315,0,
proactive,135,14,0.4871906993496808,child,10,7,1.6298,1.6298,0,
proactive,136,14,0.5813838397364346,child,3,5,1.7692,1.7692,0,
proactive,137,14,0.1834367475007917,adult,7,5,1.8686,1.8686,0,
proactive,138,14,0.30240291417804127,adult,15,6,1.7756,1.7756,0,
proactive,139,14,0.28188702499195395,adult,18,2,1.9999,1.9999,0,
proactive,140,14,0.3042444979413341,adult,6,9,1.6141,1.6141,0,
proactive,141,14,0.2410183959966361,adult,19,6,1.7558,1.7558,0,
proactive,142,14,0.25779477773074466,adult,16,4,1.7871,1.7871,0,
proactive,143,14,0.2024052019176551,adult,13,7,1.6272,1.6272,0,
proactive,144,14,0.8349906142726966,elderly,19,2,2.0,2.0,0,
proactive,145,14,0.23016660216907392,adult,14,1,2.0,2.0,0,
proactive,146,14,0.22633729077264053,adult,1,1,2.0,2.0,0,
proactive,147,14,0.18671782350320223,adult,15,0,2.0,2.0,0,
proactive,148,14,0.3265717377596302,adult,16,1,2.0,2.0,0,
proactive,149,14,0.5931363866533521,child,12,6,1.7547,1.7547,0,
proactive,150,14,0.33786967348278196,adult,10,2,2.0,2.0,0,
proactive,151,14,0.24434311120662164,adult,17,0,2.0,2.0,0,
proactive,152,14,0.3131721899623074,adult,13,6,1.8532,1.8532,0,
proactive,153,14,0.30482733918353766,adult,15,9,1.5983,1.5983,0,
proactive,154,14,0.5207407229993698,child,19,4,1.7667,1.7667,0,
proactive,155,14,0.2698840835350667,adult,7,4,1.8106,1.8106,0,
proactive,156,14,0.21854549526592404,adult,10,8,1.5243,1.5243,0,
proactive,157,14,0.7800885741958227,elderly,3,3,1.7212,1.7212,0,
proactive,158,14,0.22376698635368497,adult,8,9,1.4952,1.4952,0,
proactive,159,14,0.2490942753506871,adult,12,1,2.0,2.0,0,
proactive,160,14,0.23909707064169694,adult,16,3,1.8098,1.8098,0,
proactive,161,14,0.26816184340335836,adult,12,3,2.0,2.0,0,
proactive,162,14,0.5590101392326462,child,10,2,2.0,2.0,0,
proactive,163,14,0.2586620552478868,adult,15,4,1.7808,1.7808,0,
proactive,164,14,0.21874748549033007,adult,14,5,1.766,1.766,0,
proactive,165,14,0.26806801780654776,adult,1,5,1.7727,1.7727,0,
proactive,166,14,0.31453748099041595,adult,9,4,2.0,2.0,0,
proactive,167,14,0.5571003562232809,child,18,3,1.7936,1.7936,0,
proactive,168,14,0.28556981755657285,adult,9,6,1.9099,1.9099,0,
proactive,169,14,0.20289864310003097,adult,11,6,1.7412,1.7412,0,
proactive,170,14,0.2591235835153987,adult,9,8,1.6518,1.6518,0,
proactive,171,14,0.5403518780488572,child,0,1,2.0,2.0,0,
proactive,172,14,0.19710832762003697,adult,18,6,1.7942,1.7942,0,
proactive,173,14,0.7370654202189683,elderly,5,8,1.5929,1.5929,0,
proactive,174,14,0.5944522686442528,child,19,3,1.7739,1.7739,0,
proactive,175,14,0.27508362578769247,adult,0,1,2.0,2.0,0,
proactive,176,14,0.19711151507617047,adult,10,2,2.0,2.0,0,
proactive,177,14,0.2626617426734974,adult,5,5,1.7962,1.7962,0,
proactive,178,14,0.2950995521960962,adult,3,4,1.7767,1.7767,0,
proactive,179,14,0.3774069229558558,adult,17,4,1.7214,1.7214,0,
proactive,180,14,0.7054964868146433,elderly,16,9,1.6327,1.6327,0,
proactive,181,14,0.5168708354178837,child,16,0,2.0,2.0,0,
proactive,182,14,0.22452710037794926,adult,13,5,1.7786,1.7786,0,
proactive,183,14,0.24281444929542967,adult,18,5,1.7675,1.7675,0,
proactive,184,14,0.20656651882118987,adult,19,5,1.7073,1.7073,0,
proactive,185,14,0.895735664587469,elderly,12,0,2.0,2.0,0,
proactive,186,14,0.26608149821206883,adult,12,0,2.0,2.0,0,
proactive,187,14,0.22885027121419005,adult,2,2,2.0,2.0,0,
proactive,188,14,0.25818280463696514,adult,9,3,1.9953,1.9953,0,
proactive,189,14,0.25124888164635667,adult,3,9,1.5929,1.5929,0,
proactive,190,14,0.7388637748744878,elderly,4,8,1.5614,1.5614,0,
proactive,191,14,0.24355609940976028,adult,5,5,1.7962,1.7962,0,
proactive,192,14,0.2622858672661557,adult,1,6,1.745,1.745,0,
proactive,193,14,0.3114225338599181,adult,1,7,1.5877,1.5877,0,
proactive,194,14,0.7432938913438611,child,7,4,1.8106,1.8106,0,
proactive,195,14,0.26317722516719005,adult,7,7,1.6241,1.6241,0,
proactive,196,14,0.2246770526955429,adult,10,7,1.6298,1.6298,0,
proactive,197,14,0.5584044178321356,child,10,9,1.5618,1.5618,0,
proactive,198,14,0.2514953170246483,adult,9,4,2.0,2.0,0,
proactive,199,14,0.2899733601941726,adult,16,4,1.7871,1.7871,0,
proactive,200,14,0.25622285847923476,adult,8,5,2.0,2.0,0,
proactive,201,14,0.4521031631709903,adult,17,0,2.0,2.0,0,
proactive,202,14,0.1634121024151908,adult,19,7,1.6808,1.6808,0,
proactive,203,14,0.5626995559129596,child,14,1,2.0,2.0,0,
proactive,204,14,0.327120941806494,adult,15,9,1.5983,1.5983,0,
proactive,205,14,0.7857123878054436,elderly,4,7,1.5596,1.5596,0,
proactive,206,14,0.5939394270629585,child,4,6,1.8181,1.8181,0,
proactive,207,14,0.28709923820747085,adult,13,5,1.7786,1.7786,0,
proactive,208,14,0.39542716557746904,adult,19,3,1.7739,1.7739,0,
proactive,209,14,0.27359697560694635,adult,1,3,1.7731,1.7731,0,
proactive,210,14,0.9020130166851742,elderly,0,5,1.7472,1.7472,0,
proactive,211,14,0.2713101047676122,adult,7,6,1.7979,1.7979,0,
proactive,212,14,0.24736743242291168,adult,8,6,1.7546,1.7546,0,
proactive,213,14,0.6794396779816514,elderly,16,2,2.0,2.0,0,
proactive,214,14,0.30091251551864373,adult,0,0,2.0,2.0,0,
proactive,215,14,0.21670540748307351,adult,17,0,2.0,2.0,0,
proactive,216,14,0.3687606793764565,adult,3,5,1.7692,1.7692,0,
proactive,217,14,0.2538767051714499,adult,3,3,1.7212,1.7212,0,
proactive,218,14,0.2824197149857894,adult,0,6,1.7425,1.7425,0,
proactive,219,14,0.5636693672210529,child,7,3,1.7933,1.7933,0,
proactive,220,14,0.6948217456126036,child,11,7,1.5471,1.5471,0,
proactive,221,14,0.8780226911713226,elderly,13,5,1.7786,1.7786,0,
proactive,222,14,0.30180138271631185,adult,5,9,1.5805,1.5805,0,
proactive,223,14,0.19113770908623962,adult,2,0,2.0,2.0,0,
proactive,224,14,0.22956484340680797,adult,14,8,1.6232,1.6232,0,
proactive,225,14,0.2188924625952585,adult,9,9,1.6579,1.6579,0,
proactive,226,14,0.688413136429157,elderly,17,4,1.7214,1.7214,0,
proactive,227,14,0.7561906848382751,elderly,6,9,1.6141,1.6141,0,
proactive,228,14,0.566836488720734,child,13,1,2.0,2.0,0,
proactive,229,14,0.5049212893202911,child,2,2,2.0,2.0,0,
proactive,230,14,0.2379441270070261,adult,6,5,1.748,1.748,0,
proactive,231,14,0.21828841423349848,adult,2,5,1.7581,1.7581,0,
proactive,232,14,0.1839452306394218,adult,14,2,2.0,2.0,0,
proactive,233,14,0.29492040259128455,adult,7,2,2.0,2.0,0,
proactive,234,14,0.29013491932937124,adult,2,5,1.7581,1.7581,0,
proactive,235,14,0.34669130855252334,adult,12,8,1.6089,1.6089,0,
proactive,236,14,0.28232450555661204,adult,9,0,2.0,2.0,0,
proactive,237,14,0.5757509116895175,child,0,2,2.0,2.0,0,
proactive,238,14,0.5403723756597331,child,11,2,2.0,2.0,0,
proactive,239,14,0.5952182201485263,child,11,7,1.5471,1.5471,0,
proactive,0,15,0.5380812195557422,child,6,2,2.0,0.0,1,SH_COREDO
proactive,1,15,0.5438885528571922,child,17,6,1.6594,0.0,1,SH_BRIDGE_PLAZA
proactive,2,15,0.7202561588196462,elderly,6,2,1.8268,0.0,1,SH_COREDO
proactive,3,15,0.216473321571373,adult,17,6,2.0,0.0,1,SH_BRIDGE_PLAZA
proactive,4,15,0.179291256914281,adult,6,2,1.9588,0.0,1,SH_COREDO
proactive,5,15,0.7742080791371789,elderly,6,2,2.0,0.0,1,SH_COREDO
proactive,6,15,0.6860132284779408,elderly,6,2,2.0,0.0,1,SH_COREDO
